yolov3-voc-snowman
Learning Rate: 0.001, Momentum: 0.9, Decay: 0.0005
Resizing
544
Loaded: 0.000025 seconds
Region 94 Avg IOU: 0.194715, Class: 0.455022, Obj: 0.058500, No Obj: 0.047093, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.014541, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.190269, Class: 0.347380, Obj: 0.136047, No Obj: 0.127453, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.047644, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013429, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.209251, Class: 0.463773, Obj: 0.075988, No Obj: 0.123579, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.046147, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013495, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.268257, Class: 0.376968, Obj: 0.064629, No Obj: 0.129141, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.051251, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.015133, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.260874, Class: 0.364471, Obj: 0.128658, No Obj: 0.123395, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.045773, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013407, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.231786, Class: 0.486410, Obj: 0.085517, No Obj: 0.127686, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.038044, Class: 0.113965, Obj: 0.038553, No Obj: 0.047782, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013344, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.172088, Class: 0.581761, Obj: 0.086748, No Obj: 0.123903, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.045581, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013003, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.153998, Class: 0.526577, Obj: 0.116848, No Obj: 0.122624, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.046106, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013494, .5R: -nan, .75R: -nan,  count: 0
78: 21.759808, 117.851425 avg, 0.000001 rate, 11.026941 seconds, 4992 images
Loaded: 0.000025 seconds
Region 82 Avg IOU: 0.135149, Class: 0.539856, Obj: 0.084989, No Obj: 0.118247, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.048044, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.014067, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.292341, Class: 0.623076, Obj: 0.083792, No Obj: 0.114465, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.042147, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011840, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.233202, Class: 0.569601, Obj: 0.105187, No Obj: 0.114437, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.041513, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012143, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.275393, Class: 0.525579, Obj: 0.051621, No Obj: 0.115725, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: 0.025470, Class: 0.141112, Obj: 0.070051, No Obj: 0.041772, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011997, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.212648, Class: 0.424764, Obj: 0.110274, No Obj: 0.115210, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.043558, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012769, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.100892, Class: 0.423429, Obj: 0.074064, No Obj: 0.115370, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.042033, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012089, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.340376, Class: 0.590561, Obj: 0.061032, No Obj: 0.115342, .5R: 0.250000, .75R: 0.000000,  count: 8
Region 94 Avg IOU: 0.388631, Class: 0.389564, Obj: 0.008499, No Obj: 0.041876, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012479, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.235317, Class: 0.504240, Obj: 0.174853, No Obj: 0.114737, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.042764, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012804, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.240806, Class: 0.651796, Obj: 0.097380, No Obj: 0.115120, .5R: 0.142857, .75R: 0.142857,  count: 7
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.040957, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011923, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.306696, Class: 0.406170, Obj: 0.050359, No Obj: 0.113216, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.040926, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011983, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.366789, Class: 0.425479, Obj: 0.108344, No Obj: 0.114830, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.041808, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011926, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.297710, Class: 0.590785, Obj: 0.174349, No Obj: 0.116869, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.043561, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012354, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.305465, Class: 0.589678, Obj: 0.072416, No Obj: 0.112660, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.258549, Class: 0.424696, Obj: 0.021176, No Obj: 0.040646, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.035297, Class: 0.321361, Obj: 0.006936, No Obj: 0.012006, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.311869, Class: 0.527725, Obj: 0.156244, No Obj: 0.114900, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.039911, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011396, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.200336, Class: 0.622953, Obj: 0.102872, No Obj: 0.115733, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.042914, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012782, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.192939, Class: 0.515002, Obj: 0.142435, No Obj: 0.115788, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.045709, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.014248, .5R: -nan, .75R: -nan,  count: 0
79: 21.012770, 108.167557 avg, 0.000002 rate, 10.898282 seconds, 5056 images
Loaded: 0.000031 seconds
Region 82 Avg IOU: 0.315884, Class: 0.551958, Obj: 0.095015, No Obj: 0.106403, .5R: 0.100000, .75R: 0.100000,  count: 10
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037492, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010606, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.258120, Class: 0.300725, Obj: 0.056651, No Obj: 0.109385, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.093115, Class: 0.487244, Obj: 0.012187, No Obj: 0.040106, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012616, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.234344, Class: 0.595985, Obj: 0.058075, No Obj: 0.105747, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.040393, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013215, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.287970, Class: 0.659629, Obj: 0.174198, No Obj: 0.105748, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.165330, Class: 0.491246, Obj: 0.024899, No Obj: 0.037635, .5R: 0.058824, .75R: 0.058824,  count: 17
Region 106 Avg IOU: 0.087355, Class: 0.847409, Obj: 0.003040, No Obj: 0.010837, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.200327, Class: 0.445653, Obj: 0.094736, No Obj: 0.108382, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.043168, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.013776, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.086875, Class: 0.472135, Obj: 0.054904, No Obj: 0.106347, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036669, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010749, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.272086, Class: 0.344642, Obj: 0.115196, No Obj: 0.107110, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036870, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010847, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.259488, Class: 0.331091, Obj: 0.051322, No Obj: 0.105761, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037847, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010969, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.480236, Class: 0.335814, Obj: 0.163545, No Obj: 0.105668, .5R: 0.250000, .75R: 0.250000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037541, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010935, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.302053, Class: 0.442989, Obj: 0.148225, No Obj: 0.105549, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037438, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011036, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.165986, Class: 0.546487, Obj: 0.103186, No Obj: 0.104626, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037047, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010595, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.122757, Class: 0.443877, Obj: 0.062573, No Obj: 0.105940, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036032, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010459, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.329269, Class: 0.618594, Obj: 0.121440, No Obj: 0.106527, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037605, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011662, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.121693, Class: 0.582037, Obj: 0.108208, No Obj: 0.106182, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.040542, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.012519, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.248163, Class: 0.332228, Obj: 0.182750, No Obj: 0.105156, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037875, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011246, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.183274, Class: 0.695540, Obj: 0.072393, No Obj: 0.107340, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036682, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010625, .5R: -nan, .75R: -nan,  count: 0
80: 19.087061, 99.259506 avg, 0.000002 rate, 10.894889 seconds, 5120 images
Resizing
608
Loaded: 0.000027 seconds
Region 82 Avg IOU: 0.444085, Class: 0.497351, Obj: 0.077079, No Obj: 0.098153, .5R: 0.500000, .75R: 0.250000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033023, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010173, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.249924, Class: 0.551489, Obj: 0.119455, No Obj: 0.098093, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034459, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010231, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.274900, Class: 0.420320, Obj: 0.074948, No Obj: 0.098448, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.035579, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010647, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.463833, Class: 0.493760, Obj: 0.106872, No Obj: 0.097740, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034273, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010543, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.349263, Class: 0.525660, Obj: 0.095291, No Obj: 0.097912, .5R: 0.285714, .75R: 0.000000,  count: 7
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034258, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009861, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.186838, Class: 0.522338, Obj: 0.116029, No Obj: 0.098720, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036008, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010735, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.397821, Class: 0.521841, Obj: 0.111246, No Obj: 0.097397, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033882, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009977, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.226565, Class: 0.700586, Obj: 0.077362, No Obj: 0.096986, .5R: 0.080000, .75R: 0.000000,  count: 25
Region 94 Avg IOU: 0.154387, Class: 0.515194, Obj: 0.006672, No Obj: 0.035615, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010971, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.378922, Class: 0.572329, Obj: 0.074163, No Obj: 0.098827, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036782, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011336, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.177110, Class: 0.402047, Obj: 0.087218, No Obj: 0.099361, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033839, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009940, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.336153, Class: 0.359682, Obj: 0.044591, No Obj: 0.099893, .5R: 0.400000, .75R: 0.000000,  count: 5
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.036054, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010689, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.324118, Class: 0.563087, Obj: 0.080184, No Obj: 0.098073, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.037102, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.011026, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.258659, Class: 0.498526, Obj: 0.093549, No Obj: 0.096651, .5R: 0.086957, .75R: 0.000000,  count: 23
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033298, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009711, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.258061, Class: 0.644830, Obj: 0.055201, No Obj: 0.098674, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034650, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009976, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.225440, Class: 0.483793, Obj: 0.115981, No Obj: 0.095325, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033068, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009774, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.308289, Class: 0.352660, Obj: 0.041963, No Obj: 0.096104, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034314, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009963, .5R: -nan, .75R: -nan,  count: 0
81: 19.258167, 91.259369 avg, 0.000002 rate, 11.914844 seconds, 5184 images
Loaded: 0.000032 seconds
Region 82 Avg IOU: 0.252711, Class: 0.651935, Obj: 0.063828, No Obj: 0.090738, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.031793, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.008852, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.362634, Class: 0.555018, Obj: 0.068941, No Obj: 0.092332, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.033429, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009963, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.282144, Class: 0.424294, Obj: 0.029474, No Obj: 0.089803, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.083475, Class: 0.656918, Obj: 0.011001, No Obj: 0.031732, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009724, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.142312, Class: 0.403201, Obj: 0.103532, No Obj: 0.089568, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.031214, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009195, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.306138, Class: 0.503169, Obj: 0.078162, No Obj: 0.090163, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.030821, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.008856, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.287453, Class: 0.379747, Obj: 0.069739, No Obj: 0.090549, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.031590, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009376, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.485727, Class: 0.588086, Obj: 0.093615, No Obj: 0.088771, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.030343, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.008829, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.211790, Class: 0.530507, Obj: 0.039136, No Obj: 0.091714, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.034468, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.010700, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.234026, Class: 0.655924, Obj: 0.081690, No Obj: 0.090494, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.032470, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009414, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.264962, Class: 0.530810, Obj: 0.097934, No Obj: 0.087691, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 94 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.029901, .5R: -nan, .75R: -nan,  count: 0
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.008866, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.330116, Class: 0.524198, Obj: 0.091746, No Obj: 0.089310, .5R: 0.125000, .75R: 0.000000,  count: 8
Region 94 Avg IOU: 0.221457, Class: 0.451152, Obj: 0.015359, No Obj: 0.031819, .5R: 0.111111, .75R: 0.000000,  count: 9
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.009931, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.173185, Class: 0.712761, Obj: 0.066769, No Obj: 0.091239, .5R: 0.000000, .75R: 0.000000,  count: 8
