333: 2.170578, 1.681432 avg, 0.000480 rate, 10.924508 seconds, 21312 images
334: 1.425071, 1.655796 avg, 0.000486 rate, 10.946148 seconds, 21376 images
335: 1.505579, 1.640774 avg, 0.000492 rate, 10.900599 seconds, 21440 images
336: 1.269561, 1.603653 avg, 0.000498 rate, 10.907240 seconds, 21504 images
337: 1.236121, 1.566900 avg, 0.000504 rate, 10.920386 seconds, 21568 images
338: 2.067376, 1.616947 avg, 0.000510 rate, 10.937745 seconds, 21632 images
339: 1.794661, 1.634719 avg, 0.000516 rate, 10.926805 seconds, 21696 images
340: 0.992770, 1.570524 avg, 0.000522 rate, 10.901004 seconds, 21760 images
341: 3.020367, 1.715508 avg, 0.000528 rate, 3.765613 seconds, 21824 images
342: 1.304220, 1.674379 avg, 0.000534 rate, 3.776684 seconds, 21888 images
343: 2.377879, 1.744729 avg, 0.000541 rate, 3.807649 seconds, 21952 images
344: 1.220464, 1.692303 avg, 0.000547 rate, 3.784717 seconds, 22016 images
345: 2.103225, 1.733395 avg, 0.000553 rate, 3.772169 seconds, 22080 images
346: 2.142972, 1.774353 avg, 0.000560 rate, 3.795061 seconds, 22144 images
347: 1.236189, 1.720536 avg, 0.000566 rate, 3.780527 seconds, 22208 images
348: 2.215247, 1.770008 avg, 0.000573 rate, 3.775471 seconds, 22272 images
349: 1.758376, 1.768844 avg, 0.000580 rate, 3.773814 seconds, 22336 images
350: 1.029219, 1.694882 avg, 0.000586 rate, 3.758342 seconds, 22400 images
351: 1.649596, 1.690353 avg, 0.000593 rate, 5.099556 seconds, 22464 images
352: 1.197814, 1.641099 avg, 0.000600 rate, 5.151656 seconds, 22528 images
353: 1.685537, 1.645543 avg, 0.000607 rate, 5.122851 seconds, 22592 images
354: 1.142057, 1.595194 avg, 0.000613 rate, 5.113182 seconds, 22656 images
355: 1.366716, 1.572347 avg, 0.000620 rate, 5.128408 seconds, 22720 images
356: 0.748990, 1.490011 avg, 0.000627 rate, 5.131206 seconds, 22784 images
357: 1.098473, 1.450857 avg, 0.000635 rate, 5.118382 seconds, 22848 images
358: 1.824197, 1.488191 avg, 0.000642 rate, 5.122122 seconds, 22912 images
359: 1.224270, 1.461799 avg, 0.000649 rate, 5.127318 seconds, 22976 images
360: 0.828760, 1.398495 avg, 0.000656 rate, 5.109252 seconds, 23040 images
361: 1.374417, 1.396087 avg, 0.000663 rate, 3.758816 seconds, 23104 images
362: 1.843770, 1.440856 avg, 0.000671 rate, 3.786262 seconds, 23168 images
363: 4.599068, 1.756677 avg, 0.000678 rate, 3.801010 seconds, 23232 images
364: 2.129504, 1.793959 avg, 0.000686 rate, 3.785546 seconds, 23296 images
365: 1.021352, 1.716699 avg, 0.000693 rate, 3.784177 seconds, 23360 images
366: 1.060950, 1.651124 avg, 0.000701 rate, 3.840645 seconds, 23424 images
367: 1.806063, 1.666618 avg, 0.000709 rate, 3.770938 seconds, 23488 images
368: 1.890399, 1.688996 avg, 0.000716 rate, 3.778828 seconds, 23552 images
369: 0.883106, 1.608407 avg, 0.000724 rate, 3.768039 seconds, 23616 images
370: 1.194881, 1.567054 avg, 0.000732 rate, 3.777261 seconds, 23680 images
371: 1.945722, 1.604921 avg, 0.000740 rate, 3.695179 seconds, 23744 images
372: 3.216373, 1.766066 avg, 0.000748 rate, 3.782388 seconds, 23808 images
373: 0.950792, 1.684539 avg, 0.000756 rate, 3.780288 seconds, 23872 images
374: 1.556983, 1.671783 avg, 0.000764 rate, 3.791571 seconds, 23936 images
375: 0.609923, 1.565597 avg, 0.000772 rate, 3.780486 seconds, 24000 images
376: 1.061887, 1.515226 avg, 0.000781 rate, 3.790900 seconds, 24064 images
377: 1.345083, 1.498212 avg, 0.000789 rate, 3.790527 seconds, 24128 images
378: 1.704517, 1.518842 avg, 0.000797 rate, 3.760223 seconds, 24192 images
379: 2.176612, 1.584619 avg, 0.000806 rate, 3.782924 seconds, 24256 images
380: 0.908685, 1.517026 avg, 0.000815 rate, 3.794317 seconds, 24320 images
381: 1.508809, 1.516204 avg, 0.000823 rate, 9.794845 seconds, 24384 images
382: 1.652594, 1.529843 avg, 0.000832 rate, 9.973108 seconds, 24448 images
383: 1.443864, 1.521245 avg, 0.000841 rate, 9.998090 seconds, 24512 images
384: 1.866126, 1.555733 avg, 0.000849 rate, 9.974623 seconds, 24576 images
385: 1.885328, 1.588693 avg, 0.000858 rate, 9.986598 seconds, 24640 images
386: 1.099381, 1.539762 avg, 0.000867 rate, 9.981693 seconds, 24704 images
387: 1.682725, 1.554058 avg, 0.000876 rate, 9.959457 seconds, 24768 images
388: 1.257202, 1.524372 avg, 0.000885 rate, 9.964034 seconds, 24832 images
389: 1.200007, 1.491936 avg, 0.000894 rate, 9.949101 seconds, 24896 images
390: 1.843295, 1.527072 avg, 0.000904 rate, 9.958723 seconds, 24960 images
391: 2.422576, 1.616622 avg, 0.000913 rate, 5.995734 seconds, 25024 images
392: 2.488251, 1.703785 avg, 0.000922 rate, 6.077385 seconds, 25088 images
393: 1.687883, 1.702195 avg, 0.000932 rate, 6.102977 seconds, 25152 images
394: 1.551324, 1.687108 avg, 0.000941 rate, 6.116944 seconds, 25216 images
395: 1.593028, 1.677700 avg, 0.000951 rate, 6.092485 seconds, 25280 images
396: 1.042246, 1.614154 avg, 0.000961 rate, 6.110851 seconds, 25344 images
397: 1.300062, 1.582745 avg, 0.000970 rate, 6.070865 seconds, 25408 images
398: 1.648163, 1.589287 avg, 0.000980 rate, 6.070156 seconds, 25472 images
399: 0.983244, 1.528683 avg, 0.000990 rate, 6.086641 seconds, 25536 images
400: 1.101562, 1.485970 avg, 0.001000 rate, 6.070383 seconds, 25600 images
401: 1.076481, 1.445022 avg, 0.001000 rate, 9.797198 seconds, 25664 images
402: 0.990138, 1.399533 avg, 0.001000 rate, 9.971262 seconds, 25728 images
403: 1.207167, 1.380297 avg, 0.001000 rate, 9.955155 seconds, 25792 images
404: 1.317385, 1.374005 avg, 0.001000 rate, 9.964340 seconds, 25856 images
405: 1.506939, 1.387299 avg, 0.001000 rate, 9.954791 seconds, 25920 images
406: 0.880717, 1.336641 avg, 0.001000 rate, 9.962008 seconds, 25984 images
407: 1.018608, 1.304837 avg, 0.001000 rate, 9.955090 seconds, 26048 images
408: 1.854352, 1.359789 avg, 0.001000 rate, 9.960954 seconds, 26112 images
409: 0.928403, 1.316650 avg, 0.001000 rate, 10.010444 seconds, 26176 images
410: 1.071449, 1.292130 avg, 0.001000 rate, 9.975226 seconds, 26240 images
411: 1.122546, 1.275172 avg, 0.001000 rate, 8.237160 seconds, 26304 images
412: 1.570552, 1.304710 avg, 0.001000 rate, 8.394712 seconds, 26368 images
413: 1.074965, 1.281735 avg, 0.001000 rate, 8.398158 seconds, 26432 images
414: 1.603158, 1.313877 avg, 0.001000 rate, 8.400953 seconds, 26496 images
415: 1.935255, 1.376015 avg, 0.001000 rate, 8.404339 seconds, 26560 images
416: 0.753659, 1.313779 avg, 0.001000 rate, 8.380378 seconds, 26624 images
417: 1.883642, 1.370766 avg, 0.001000 rate, 8.389795 seconds, 26688 images
418: 0.818592, 1.315548 avg, 0.001000 rate, 8.388558 seconds, 26752 images
419: 1.191548, 1.303148 avg, 0.001000 rate, 8.360099 seconds, 26816 images
420: 1.138160, 1.286650 avg, 0.001000 rate, 8.380068 seconds, 26880 images
421: 0.658269, 1.223812 avg, 0.001000 rate, 11.916712 seconds, 26944 images
422: 0.955837, 1.197014 avg, 0.001000 rate, 12.100442 seconds, 27008 images
423: 1.432219, 1.220535 avg, 0.001000 rate, 12.111194 seconds, 27072 images
424: 0.783154, 1.176796 avg, 0.001000 rate, 12.116659 seconds, 27136 images
425: 0.819698, 1.141087 avg, 0.001000 rate, 12.111503 seconds, 27200 images
426: 0.966587, 1.123637 avg, 0.001000 rate, 12.105929 seconds, 27264 images
427: 1.585124, 1.169785 avg, 0.001000 rate, 12.116650 seconds, 27328 images
428: 0.577933, 1.110600 avg, 0.001000 rate, 12.110132 seconds, 27392 images
429: 1.052235, 1.104764 avg, 0.001000 rate, 12.131689 seconds, 27456 images
430: 2.760814, 1.270369 avg, 0.001000 rate, 12.186419 seconds, 27520 images
431: 0.857946, 1.229126 avg, 0.001000 rate, 6.774171 seconds, 27584 images
432: 1.119936, 1.218207 avg, 0.001000 rate, 6.860716 seconds, 27648 images
433: 1.025016, 1.198888 avg, 0.001000 rate, 6.894007 seconds, 27712 images
434: 0.859458, 1.164945 avg, 0.001000 rate, 6.860851 seconds, 27776 images
435: 0.775546, 1.126005 avg, 0.001000 rate, 6.836228 seconds, 27840 images
436: 0.665082, 1.079913 avg, 0.001000 rate, 6.838364 seconds, 27904 images
437: 0.742681, 1.046190 avg, 0.001000 rate, 6.847403 seconds, 27968 images
438: 0.663599, 1.007931 avg, 0.001000 rate, 6.881465 seconds, 28032 images
439: 0.779852, 0.985123 avg, 0.001000 rate, 6.844094 seconds, 28096 images
440: 0.707445, 0.957355 avg, 0.001000 rate, 6.840742 seconds, 28160 images
441: 0.555294, 0.917149 avg, 0.001000 rate, 9.774492 seconds, 28224 images
442: 0.864231, 0.911857 avg, 0.001000 rate, 9.979043 seconds, 28288 images
443: 0.836793, 0.904351 avg, 0.001000 rate, 9.947622 seconds, 28352 images
444: 1.076208, 0.921537 avg, 0.001000 rate, 9.998256 seconds, 28416 images
445: 0.755015, 0.904884 avg, 0.001000 rate, 9.964228 seconds, 28480 images
446: 0.723608, 0.886757 avg, 0.001000 rate, 9.958707 seconds, 28544 images
447: 0.572806, 0.855362 avg, 0.001000 rate, 9.962683 seconds, 28608 images
448: 1.183077, 0.888133 avg, 0.001000 rate, 9.956322 seconds, 28672 images
449: 0.799163, 0.879236 avg, 0.001000 rate, 9.960575 seconds, 28736 images
450: 1.036991, 0.895012 avg, 0.001000 rate, 9.989414 seconds, 28800 images
451: 1.307321, 0.936243 avg, 0.001000 rate, 5.975499 seconds, 28864 images
452: 0.827135, 0.925332 avg, 0.001000 rate, 6.084450 seconds, 28928 images
453: 0.698653, 0.902664 avg, 0.001000 rate, 6.066333 seconds, 28992 images
454: 0.851123, 0.897510 avg, 0.001000 rate, 6.094971 seconds, 29056 images
455: 1.331347, 0.940894 avg, 0.001000 rate, 6.076277 seconds, 29120 images
456: 1.406862, 0.987490 avg, 0.001000 rate, 6.107688 seconds, 29184 images
457: 1.446610, 1.033402 avg, 0.001000 rate, 6.076359 seconds, 29248 images
458: 0.720270, 1.002089 avg, 0.001000 rate, 6.084128 seconds, 29312 images
459: 0.523996, 0.954280 avg, 0.001000 rate, 6.068767 seconds, 29376 images
460: 1.368935, 0.995745 avg, 0.001000 rate, 6.122777 seconds, 29440 images
461: 1.536582, 1.049829 avg, 0.001000 rate, 5.024461 seconds, 29504 images
462: 0.736886, 1.018535 avg, 0.001000 rate, 5.146946 seconds, 29568 images
463: 0.765171, 0.993198 avg, 0.001000 rate, 5.152162 seconds, 29632 images
464: 0.876098, 0.981488 avg, 0.001000 rate, 5.126277 seconds, 29696 images
465: 0.958992, 0.979239 avg, 0.001000 rate, 5.122402 seconds, 29760 images
466: 0.739532, 0.955268 avg, 0.001000 rate, 5.117737 seconds, 29824 images
467: 0.863674, 0.946109 avg, 0.001000 rate, 5.116378 seconds, 29888 images
468: 1.018832, 0.953381 avg, 0.001000 rate, 5.133275 seconds, 29952 images
469: 0.879468, 0.945990 avg, 0.001000 rate, 5.120056 seconds, 30016 images
470: 1.003016, 0.951692 avg, 0.001000 rate, 5.125268 seconds, 30080 images
471: 1.005694, 0.957093 avg, 0.001000 rate, 9.811504 seconds, 30144 images
472: 1.024003, 0.963784 avg, 0.001000 rate, 9.983445 seconds, 30208 images
473: 0.887601, 0.956165 avg, 0.001000 rate, 9.979653 seconds, 30272 images
474: 0.974149, 0.957964 avg, 0.001000 rate, 9.981348 seconds, 30336 images
475: 0.475532, 0.909720 avg, 0.001000 rate, 10.001684 seconds, 30400 images
476: 0.649362, 0.883685 avg, 0.001000 rate, 9.949194 seconds, 30464 images
477: 1.012897, 0.896606 avg, 0.001000 rate, 10.005675 seconds, 30528 images
478: 0.456490, 0.852594 avg, 0.001000 rate, 9.958019 seconds, 30592 images
479: 1.092772, 0.876612 avg, 0.001000 rate, 9.991902 seconds, 30656 images
480: 0.779316, 0.866883 avg, 0.001000 rate, 9.964400 seconds, 30720 images
481: 0.791602, 0.859355 avg, 0.001000 rate, 6.019195 seconds, 30784 images
482: 0.507587, 0.824178 avg, 0.001000 rate, 6.064204 seconds, 30848 images
483: 0.861452, 0.827905 avg, 0.001000 rate, 6.120669 seconds, 30912 images
484: 0.761433, 0.821258 avg, 0.001000 rate, 6.109734 seconds, 30976 images
485: 0.684992, 0.807631 avg, 0.001000 rate, 6.105355 seconds, 31040 images
486: 0.494922, 0.776360 avg, 0.001000 rate, 6.086234 seconds, 31104 images
487: 1.423064, 0.841031 avg, 0.001000 rate, 6.080844 seconds, 31168 images
488: 0.814366, 0.838364 avg, 0.001000 rate, 6.120720 seconds, 31232 images
489: 0.739263, 0.828454 avg, 0.001000 rate, 6.087919 seconds, 31296 images
490: 0.858844, 0.831493 avg, 0.001000 rate, 6.099867 seconds, 31360 images
491: 0.919296, 0.840273 avg, 0.001000 rate, 9.776582 seconds, 31424 images
492: 0.912218, 0.847468 avg, 0.001000 rate, 9.978697 seconds, 31488 images
493: 0.762117, 0.838933 avg, 0.001000 rate, 9.987546 seconds, 31552 images
494: 0.991945, 0.854234 avg, 0.001000 rate, 9.974483 seconds, 31616 images
495: 0.904915, 0.859302 avg, 0.001000 rate, 9.974531 seconds, 31680 images
496: 0.854037, 0.858776 avg, 0.001000 rate, 9.954866 seconds, 31744 images
497: 1.077076, 0.880606 avg, 0.001000 rate, 10.062441 seconds, 31808 images
498: 0.622882, 0.854833 avg, 0.001000 rate, 10.187005 seconds, 31872 images
499: 0.661957, 0.835546 avg, 0.001000 rate, 10.187878 seconds, 31936 images
500: 1.141789, 0.866170 avg, 0.001000 rate, 10.097674 seconds, 32000 images
501: 1.265332, 0.906086 avg, 0.001000 rate, 7.918821 seconds, 32064 images
502: 0.565233, 0.872001 avg, 0.001000 rate, 7.843939 seconds, 32128 images
503: 0.469099, 0.831711 avg, 0.001000 rate, 7.905927 seconds, 32192 images
504: 1.190484, 0.867588 avg, 0.001000 rate, 7.971728 seconds, 32256 images
505: 1.061371, 0.886966 avg, 0.001000 rate, 7.939758 seconds, 32320 images
506: 0.938060, 0.892076 avg, 0.001000 rate, 7.896057 seconds, 32384 images
507: 0.586261, 0.861494 avg, 0.001000 rate, 8.032458 seconds, 32448 images
508: 0.913525, 0.866697 avg, 0.001000 rate, 7.930040 seconds, 32512 images
509: 1.087032, 0.888731 avg, 0.001000 rate, 7.954812 seconds, 32576 images
510: 1.039164, 0.903774 avg, 0.001000 rate, 8.067597 seconds, 32640 images
511: 0.596993, 0.873096 avg, 0.001000 rate, 11.990614 seconds, 32704 images
512: 0.894219, 0.875208 avg, 0.001000 rate, 12.140212 seconds, 32768 images
513: 1.152482, 0.902936 avg, 0.001000 rate, 12.307396 seconds, 32832 images
514: 0.935830, 0.906225 avg, 0.001000 rate, 12.171998 seconds, 32896 images
515: 0.999585, 0.915561 avg, 0.001000 rate, 12.127002 seconds, 32960 images
516: 0.817590, 0.905764 avg, 0.001000 rate, 12.176821 seconds, 33024 images
517: 0.753831, 0.890571 avg, 0.001000 rate, 12.136826 seconds, 33088 images
518: 1.314222, 0.932936 avg, 0.001000 rate, 12.122196 seconds, 33152 images
519: 0.706073, 0.910250 avg, 0.001000 rate, 12.171145 seconds, 33216 images
520: 0.751202, 0.894345 avg, 0.001000 rate, 12.150102 seconds, 33280 images
521: 1.099882, 0.914899 avg, 0.001000 rate, 4.455890 seconds, 33344 images
522: 0.964260, 0.919835 avg, 0.001000 rate, 4.462529 seconds, 33408 images
523: 1.076384, 0.935490 avg, 0.001000 rate, 4.471253 seconds, 33472 images
524: 0.850598, 0.927000 avg, 0.001000 rate, 4.485856 seconds, 33536 images
525: 1.561232, 0.990424 avg, 0.001000 rate, 4.490238 seconds, 33600 images
526: 0.875227, 0.978904 avg, 0.001000 rate, 4.492794 seconds, 33664 images
527: 0.785489, 0.959562 avg, 0.001000 rate, 4.536902 seconds, 33728 images
528: 0.821223, 0.945728 avg, 0.001000 rate, 4.628117 seconds, 33792 images
529: 1.167747, 0.967930 avg, 0.001000 rate, 4.578030 seconds, 33856 images
530: 1.242676, 0.995405 avg, 0.001000 rate, 4.584517 seconds, 33920 images
531: 0.853221, 0.981187 avg, 0.001000 rate, 10.927292 seconds, 33984 images
532: 0.514589, 0.934527 avg, 0.001000 rate, 11.063198 seconds, 34048 images
533: 1.077639, 0.948838 avg, 0.001000 rate, 10.934509 seconds, 34112 images
534: 0.647041, 0.918658 avg, 0.001000 rate, 10.949107 seconds, 34176 images
535: 0.682687, 0.895061 avg, 0.001000 rate, 10.930003 seconds, 34240 images
536: 1.291359, 0.934691 avg, 0.001000 rate, 10.937423 seconds, 34304 images
537: 0.534779, 0.894700 avg, 0.001000 rate, 10.948271 seconds, 34368 images
538: 0.706009, 0.875831 avg, 0.001000 rate, 10.954233 seconds, 34432 images
539: 0.936176, 0.881865 avg, 0.001000 rate, 10.931682 seconds, 34496 images
540: 0.826200, 0.876299 avg, 0.001000 rate, 10.942103 seconds, 34560 images
541: 0.863639, 0.875033 avg, 0.001000 rate, 5.102225 seconds, 34624 images
542: 0.774037, 0.864933 avg, 0.001000 rate, 5.152592 seconds, 34688 images
543: 0.687397, 0.847180 avg, 0.001000 rate, 5.128579 seconds, 34752 images
544: 1.059169, 0.868379 avg, 0.001000 rate, 5.143286 seconds, 34816 images
545: 0.463788, 0.827919 avg, 0.001000 rate, 5.141156 seconds, 34880 images
546: 0.786114, 0.823739 avg, 0.001000 rate, 5.140515 seconds, 34944 images
547: 0.461608, 0.787526 avg, 0.001000 rate, 5.164914 seconds, 35008 images
548: 0.341466, 0.742920 avg, 0.001000 rate, 5.134089 seconds, 35072 images
549: 0.869665, 0.755594 avg, 0.001000 rate, 5.150938 seconds, 35136 images
550: 1.062140, 0.786249 avg, 0.001000 rate, 5.126375 seconds, 35200 images
551: 0.529017, 0.760526 avg, 0.001000 rate, 5.998829 seconds, 35264 images
552: 0.524048, 0.736878 avg, 0.001000 rate, 6.089774 seconds, 35328 images
553: 0.515234, 0.714714 avg, 0.001000 rate, 6.117507 seconds, 35392 images
554: 1.014614, 0.744704 avg, 0.001000 rate, 6.087750 seconds, 35456 images
555: 0.473204, 0.717554 avg, 0.001000 rate, 6.089941 seconds, 35520 images
556: 0.578464, 0.703645 avg, 0.001000 rate, 6.116356 seconds, 35584 images
557: 0.663221, 0.699602 avg, 0.001000 rate, 6.109467 seconds, 35648 images
558: 0.469531, 0.676595 avg, 0.001000 rate, 6.088288 seconds, 35712 images
559: 0.524033, 0.661339 avg, 0.001000 rate, 6.114100 seconds, 35776 images
560: 0.976631, 0.692868 avg, 0.001000 rate, 6.118886 seconds, 35840 images
561: 0.592559, 0.682837 avg, 0.001000 rate, 8.256328 seconds, 35904 images
562: 0.348848, 0.649438 avg, 0.001000 rate, 8.383606 seconds, 35968 images
563: 0.443977, 0.628892 avg, 0.001000 rate, 8.386691 seconds, 36032 images
564: 0.525456, 0.618549 avg, 0.001000 rate, 8.401589 seconds, 36096 images
565: 0.717422, 0.628436 avg, 0.001000 rate, 8.418232 seconds, 36160 images
566: 0.804567, 0.646049 avg, 0.001000 rate, 8.396816 seconds, 36224 images
567: 0.758007, 0.657245 avg, 0.001000 rate, 8.423718 seconds, 36288 images
568: 0.663547, 0.657875 avg, 0.001000 rate, 8.400035 seconds, 36352 images
569: 0.503117, 0.642399 avg, 0.001000 rate, 8.400607 seconds, 36416 images
570: 0.396799, 0.617839 avg, 0.001000 rate, 8.393198 seconds, 36480 images
571: 1.132624, 0.669318 avg, 0.001000 rate, 4.451256 seconds, 36544 images
572: 1.271649, 0.729551 avg, 0.001000 rate, 4.471787 seconds, 36608 images
573: 0.709704, 0.727566 avg, 0.001000 rate, 4.476604 seconds, 36672 images
574: 0.545521, 0.709362 avg, 0.001000 rate, 4.483993 seconds, 36736 images
575: 0.925331, 0.730958 avg, 0.001000 rate, 4.486915 seconds, 36800 images
576: 0.602929, 0.718156 avg, 0.001000 rate, 4.478180 seconds, 36864 images
577: 0.385070, 0.684847 avg, 0.001000 rate, 4.493992 seconds, 36928 images
578: 1.017527, 0.718115 avg, 0.001000 rate, 4.506803 seconds, 36992 images
579: 0.847352, 0.731039 avg, 0.001000 rate, 4.467200 seconds, 37056 images
580: 0.753514, 0.733286 avg, 0.001000 rate, 4.470105 seconds, 37120 images
581: 0.857869, 0.745744 avg, 0.001000 rate, 8.268523 seconds, 37184 images
582: 0.590266, 0.730197 avg, 0.001000 rate, 8.426818 seconds, 37248 images
583: 0.684652, 0.725642 avg, 0.001000 rate, 8.371476 seconds, 37312 images
584: 0.449504, 0.698028 avg, 0.001000 rate, 8.369833 seconds, 37376 images
585: 0.544677, 0.682693 avg, 0.001000 rate, 8.387067 seconds, 37440 images
586: 0.413025, 0.655726 avg, 0.001000 rate, 8.392713 seconds, 37504 images
587: 0.429982, 0.633152 avg, 0.001000 rate, 8.383116 seconds, 37568 images
588: 0.422135, 0.612050 avg, 0.001000 rate, 8.361463 seconds, 37632 images
589: 0.624924, 0.613338 avg, 0.001000 rate, 8.401021 seconds, 37696 images
590: 0.610862, 0.613090 avg, 0.001000 rate, 8.437590 seconds, 37760 images
591: 0.399442, 0.591725 avg, 0.001000 rate, 9.785161 seconds, 37824 images
592: 0.491176, 0.581670 avg, 0.001000 rate, 9.980498 seconds, 37888 images
593: 0.526114, 0.576115 avg, 0.001000 rate, 9.990213 seconds, 37952 images
594: 0.337061, 0.552209 avg, 0.001000 rate, 9.972989 seconds, 38016 images
595: 0.999262, 0.596915 avg, 0.001000 rate, 9.989500 seconds, 38080 images
596: 0.424657, 0.579689 avg, 0.001000 rate, 9.972935 seconds, 38144 images
597: 0.434481, 0.565168 avg, 0.001000 rate, 9.978585 seconds, 38208 images
598: 0.450033, 0.553655 avg, 0.001000 rate, 9.990554 seconds, 38272 images
599: 0.328811, 0.531170 avg, 0.001000 rate, 9.972677 seconds, 38336 images
600: 0.436280, 0.521681 avg, 0.001000 rate, 9.977833 seconds, 38400 images
